candidate_id,rank,job_id,score
PPBZV2505260029749,3,JOB250001944,0.2212
PPBZV2505260029749,4,JOB250001749,0.2129
PPBZV2505260029749,5,NONREF000316,0.2129
PPBZV2505260029751,1,JOB250002667,0.4782
PPBZV2505260029751,2,JOB250001885,0.4594
PPBZV2505260029751,3,JOB250001835,0.4414
PPBZV2505260029751,4,JOB250002763,0.4314
PPBZV2505260029751,5,JOB250002405,0.4308
PPBZV2505260029752,1,JOB250002752,0.4862
PPBZV2505260029752,2,JOB250002213,0.3623
PPBZV2505260029752,3,JOB250001821,0.3252
PPBZV2505260029752,4,JOB250000976,0.3194
PPBZV2505260029752,5,JOB250001204,0.2917
PPBZV2505260029753,1,JOB250002231,0.4592
PPBZV2505260029753,2,JOB250001668,0.4592
PPBZV2505260029753,3,JOB250001960,0.4592
PPBZV2505260029753,4,JOB250001986,0.4592
PPBZV2505260029753,5,JOB250000868,0.4592
PPBZV2505140028261,1,NONREF000434,0.3829
PPBZV2505140028261,2,NONREF000216,0.3742
PPBZV2505140028261,3,NONREF000209,0.3742
PPBZV2505140028261,4,JOB250001365,0.3437
PPBZV2505140028261,5,JOB250000965,0.2243
PPBZV2505260029756,1,JOB250001864,0.508
PPBZV2505260029756,2,JOB250002118,0.508
PPBZV2505260029756,3,JOB250002861,0.508
PPBZV2505260029756,4,JOB250002656,0.508
PPBZV2505260029756,5,JOB250002750,0.508
PPBZV2505260029757,1,JOB250002213,0.4424
PPBZV2505260029757,2,JOB250001331,0.374
PPBZV2505260029757,3,JOB250001330,0.374
PPBZV2505260029757,4,JOB250001821,0.2968
PPBZV2505260029757,5,JOB250001161,0.2932
PPBZV2505260029758,1,JOB250001853,0.6836
PPBZV2505260029758,2,JOB250002504,0.6836
PPBZV2505260029758,3,JOB260003569,0.5331
PPBZV2505260029758,4,JOB250002308,0.3363
PPBZV2505260029758,5,JOB250002556,0.3363
PPBZV2505260029762,1,NONREF000013,0.6384
PPBZV2505260029762,2,JOB250001803,0.4391
PPBZV2505260029762,3,NONREF000010,0.4391
PPBZV2505260029762,4,JOB250002637,0.4391
PPBZV2505260029762,5,JOB250002230,0.3857
PPBZV2505260029763,1,NONREF000299,0.3612
PPBZV2505260029763,2,JOB250001821,0.2659
PPBZV2505260029763,3,JOB250001204,0.2385
PPBZV2505260029763,4,JOB250002258,0.2168
PPBZV2505260029763,5,JOB250001826,0.2089
PPBZV2505260029766,1,JOB250001330,0.4729
PPBZV2505260029766,2,JOB250001331,0.4729
PPBZV2505260029766,3,JOB250001821,0.3752
PPBZV2505260029766,4,JOB250001554,0.3707
PPBZV2505260029766,5,JOB250001549,0.3707
PPBZV2505260029767,1,JOB250001331,0.4042
PPBZV2505260029767,2,JOB250001330,0.4042
PPBZV2505260029767,3,JOB250001821,0.3207
PPBZV2505260029767,4,JOB250002400,0.3169
PPBZV2505260029767,5,JOB250001161,0.3169
PPBZV2505260029772,1,JOB250002380,0.3615
PPBZV2505260029772,2,JOB250001976,0.3069
PPBZV2505260029772,3,JOB250002191,0.3066
PPBZV2505260029772,4,JOB250002379,0.2954
PPBZV2505260029772,5,JOB250000990,0.2949
PPBZV2505260029774,1,JOB250001836,0.2001
PPBZV2505260029774,2,JOB250002549,0.1856
PPBZV2505260029774,3,JOB250001821,0.1698
PPBZV2505260029774,4,JOB250002831,0.1542
PPBZV2505260029774,5,JOB260003587,0.1535
PPBZV2505260029775,1,JOB250002158,0.2979
PPBZV2505260029775,2,JOB250002230,0.2979
PPBZV2505260029775,3,JOB250001524,0.2979
PPBZV2505260029775,4,JOB250000886,0.2979
PPBZV2505260029775,5,JOB250002563,0.2979
PPBZV2505260029778,1,NONREF000236,0.2331
PPBZV2505260029778,2,JOB250002471,0.2306
PPBZV2505260029778,3,JOB250001197,0.2238
PPBZV2505260029778,4,NONREF000038,0.2161
PPBZV2505260029778,5,JOB250001203,0.2103
PPBZV2505260029779,1,JOB250002213,0.3666
PPBZV2505260029779,2,JOB250001821,0.3291
PPBZV2505260029779,3,NONREF000350,0.3136
PPBZV2505260029779,4,JOB250001204,0.2952
PPBZV2505260029779,5,JOB250002258,0.2684
PPBZV2505260029782,1,JOB250001296,0.4163
PPBZV2505260029782,2,JOB250001870,0.3845
PPBZV2505260029782,3,JOB250002228,0.3845
PPBZV2505260029782,4,JOB250002399,0.3845
PPBZV2505260029782,5,JOB250001274,0.3845
PPBZV2505260029783,1,JOB250001331,0.4308
PPBZV2505260029783,2,JOB250001330,0.4308
PPBZV2505260029783,3,JOB250001821,0.3418
PPBZV2505260029783,4,JOB250002400,0.3377
PPBZV2505260029783,5,JOB250001554,0.3377
PPBZV2505260029786,1,JOB250001331,0.4188
PPBZV2505260029786,2,JOB250001330,0.4188
PPBZV2505260029786,3,JOB250001821,0.3323
PPBZV2505260029786,4,JOB250001161,0.3283
PPBZV2505260029786,5,JOB250002337,0.3283
PPBZV2505260029788,1,JOB250001959,0.1807
PPBZV2505260029788,2,NONREF000442,0.1685
PPBZV2505260029788,3,JOB250002815,0.155
PPBZV2505260029788,4,JOB250001339,0.1462
PPBZV2505260029788,5,JOB250001867,0.1414
PPBZV2505140028279,1,JOB250002117,0.7194
PPBZV2505140028279,2,JOB250001754,0.2979
PPBZV2505140028279,3,JOB250001263,0.2825
PPBZV2505140028279,4,JOB250002072,0.2778
PPBZV2505140028279,5,JOB250001751,0.2582
PPBZV2505260029794,1,JOB250002706,0.3035
PPBZV2505260029794,2,JOB250002637,0.2229
PPBZV2505260029794,3,NONREF000010,0.2229
PPBZV2505260029794,4,JOB250001803,0.2229
PPBZV2505260029794,5,JOB250002230,0.1708
PPBZV2505260029795,1,JOB250001042,0.5357
PPBZV2505260029795,2,JOB250002053,0.5357
PPBZV2505260029795,3,JOB250002497,0.5357
PPBZV2505260029795,4,JOB250002309,0.2897
PPBZV2505260029795,5,JOB250002054,0.2889
PPBZV2505260029799,1,JOB250002497,0.4752
PPBZV2505260029799,2,JOB250001042,0.4752
PPBZV2505260029799,3,JOB250002053,0.4752
PPBZV2505260029799,4,JOB250002305,0.2762
PPBZV2505260029799,5,JOB250001712,0.2762
PPBZV2505260029800,1,JOB250001296,0.4591
PPBZV2505260029800,2,JOB250002399,0.4273
PPBZV2505260029800,3,JOB250001429,0.4273
PPBZV2505260029800,4,JOB250001183,0.4273
PPBZV2505260029800,5,JOB250001422,0.4273
PPBZV2505260029806,1,JOB250001296,0.4375
PPBZV2505260029806,2,JOB250002399,0.4072
PPBZV2505260029806,3,JOB250001429,0.4072
PPBZV2505260029806,4,JOB250000953,0.4072
PPBZV2505260029806,5,JOB250001664,0.4072
PPBZV2505260029812,1,JOB250002380,0.3509
PPBZV2505260029812,2,JOB250001976,0.2979
PPBZV2505260029812,3,JOB250002191,0.2977
PPBZV2505260029812,4,JOB250002379,0.2868
PPBZV2505260029812,5,JOB250000990,0.2863
PPBZV2505260029813,1,NONREF000236,0.2494
PPBZV2505260029813,2,JOB250002471,0.2467
PPBZV2505260029813,3,JOB250001197,0.2394
PPBZV2505260029813,4,NONREF000038,0.2312
PPBZV2505260029813,5,JOB250001203,0.2249
PPBZV2505260029817,1,JOB250002309,0.3939
PPBZV2505260029817,2,JOB250002497,0.2588
PPBZV2505260029817,3,JOB250002053,0.2588
PPBZV2505260029817,4,JOB250001042,0.2588
PPBZV2505260029817,5,JOB250002054,0.2375
PPBZV2505260029819,1,JOB250001885,0.2387
PPBZV2505260029819,2,JOB250001835,0.2294
PPBZV2505260029819,3,JOB250001203,0.2006
PPBZV2505260029819,4,JOB250002405,0.2002
PPBZV2505260029819,5,JOB250000999,0.1955
PPBZV2505260029821,1,NONREF000130,0.274
PPBZV2505260029821,2,JOB260003580,0.2452
PPBZV2505260029821,3,JOB260003632,0.2124
PPBZV2505260029821,4,JOB250002595,0.1782
PPBZV2505260029821,5,JOB250002255,0.1628
PPBZV2505140028290,1,JOB250001042,0.553
PPBZV2505140028290,2,JOB250002053,0.553
PPBZV2505140028290,3,JOB250002497,0.553
PPBZV2505140028290,4,JOB250002309,0.2991
PPBZV2505140028290,5,JOB250002054,0.2983
PPBZV2505260029823,1,JOB250001339,0.1673
PPBZV2505260029823,2,NONREF000397,0.1574
PPBZV2505260029823,3,NONREF000222,0.1429
PPBZV2505260029823,4,JOB250000910,0.1356
PPBZV2505260029823,5,JOB250002187,0.1356
PPBZV2505260029824,1,JOB250001339,0.1673
PPBZV2505260029824,2,NONREF000397,0.1574
PPBZV2505260029824,3,NONREF000222,0.1429
PPBZV2505260029824,4,JOB250000910,0.1356
PPBZV2505260029824,5,JOB250002187,0.1356
PPBZV2505260029826,1,JOB250001296,0.4591
PPBZV2505260029826,2,JOB250002399,0.4273
PPBZV2505260029826,3,JOB250001429,0.4273
PPBZV2505260029826,4,JOB250001183,0.4273
PPBZV2505260029826,5,JOB250001422,0.4273
PPBZV2505260029827,1,JOB250002487,0.5059
PPBZV2505260029827,2,JOB250002470,0.3755
PPBZV2505260029827,3,JOB250002596,0.374
PPBZV2505260029827,4,JOB250002691,0.374
PPBZV2505260029827,5,JOB250002165,0.374
PPBZV2505140028316,1,JOB250002738,0.5491
PPBZV2505140028316,2,JOB250001218,0.5491
PPBZV2505140028316,3,JOB250002656,0.5491
PPBZV2505140028316,4,JOB250002655,0.5491
PPBZV2505140028316,5,JOB250002861,0.5491
PPBZV2505260029830,1,JOB250001209,0.3287
PPBZV2505260029830,2,NONREF000412,0.2333
PPBZV2505260029830,3,JOB250001885,0.1691
PPBZV2505260029830,4,JOB250001835,0.1625
PPBZV2505260029830,5,JOB250002405,0.1468
PPBZV2505140028331,1,JOB250001643,0.3672
PPBZV2505140028331,2,JOB250001238,0.3672
PPBZV2505140028331,3,JOB250002152,0.3672
PPBZV2505140028331,4,JOB250001055,0.3672
PPBZV2505140028331,5,JOB250002553,0.3592
PPBZV2505140028373,1,NONREF000299,0.3818
PPBZV2505140028373,2,JOB250001821,0.2811
PPBZV2505140028373,3,JOB250001204,0.2521
PPBZV2505140028373,4,JOB250002258,0.2291
PPBZV2505140028373,5,JOB250001826,0.2208
PPBZV2505260029834,1,JOB250002470,0.4602
PPBZV2505260029834,2,JOB250002691,0.4583
PPBZV2505260029834,3,JOB250002163,0.4583
PPBZV2505260029834,4,JOB250002827,0.4583
PPBZV2505260029834,5,JOB250001647,0.4583
PPBZV2505260029835,1,JOB250001873,0.2282
PPBZV2505260029835,2,JOB250001650,0.2244
PPBZV2505260029835,3,JOB250002319,0.2119
PPBZV2505260029835,4,JOB250001872,0.1904
PPBZV2505260029835,5,JOB250002080,0.1904
PPBZV2505140028386,1,JOB250001330,0.4729
PPBZV2505140028386,2,JOB250001331,0.4729
PPBZV2505140028386,3,JOB250001821,0.3752
PPBZV2505140028386,4,JOB250001554,0.3707
PPBZV2505140028386,5,JOB250001549,0.3707
PPBZV2505260029841,1,NONREF000423,0.086
PPBZV2505260029841,2,JOB250001708,0.0797
PPBZV2505260029841,3,JOB250001944,0.0723
PPBZV2505260029841,4,JOB250001700,0.0719
PPBZV2505260029841,5,NONREF000051,0.0691
PPBZV2505260029843,1,JOB250000965,0.2275
PPBZV2505260029843,2,JOB250002680,0.1987
PPBZV2505260029843,3,NONREF000242,0.1979
PPBZV2505260029843,4,JOB250001539,0.1941
PPBZV2505260029843,5,JOB250001513,0.1941
PPBZV2505260029844,1,JOB250002096,0.2273
PPBZV2505260029844,2,JOB250001761,0.1678
PPBZV2505260029844,3,JOB250001700,0.1595
PPBZV2505260029844,4,JOB260003562,0.1373
PPBZV2505260029844,5,JOB250001885,0.1362
PPBZV2505140028388,1,JOB250000984,0.5865
PPBZV2505140028388,2,JOB250000999,0.5865
PPBZV2505140028388,3,JOB250002378,0.5865
PPBZV2505140028388,4,JOB250002299,0.5865
PPBZV2505140028388,5,JOB250002514,0.5865
PPBZV2505260029846,1,JOB250000889,0.4608
PPBZV2505260029846,2,JOB250001950,0.2135
PPBZV2505260029846,3,STG250001842,0.1883
PPBZV2505260029846,4,NONREF000004,0.1843
PPBZV2505260029846,5,JOB250000876,0.1623
PPBZV2505140028393,1,JOB250002096,0.1957
PPBZV2505140028393,2,JOB250001761,0.1789
PPBZV2505140028393,3,JOB250001700,0.1701
PPBZV2505140028393,4,JOB250001885,0.1453
PPBZV2505140028393,5,JOB260003562,0.1441
PPBZV2505140028396,1,JOB250002080,0.5794
PPBZV2505140028396,2,JOB250001872,0.5794
PPBZV2505140028396,3,JOB250001119,0.4464
PPBZV2505140028396,4,JOB250001138,0.3603
PPBZV2505140028396,5,JOB260003574,0.3524
PPBZV2505270029850,1,JOB250002791,0.4797
PPBZV2505270029850,2,JOB250002691,0.4797
PPBZV2505270029850,3,JOB250001246,0.4797
PPBZV2505270029850,4,JOB250000883,0.4797
PPBZV2505270029850,5,JOB250001276,0.4797
PPBZV2505270029851,1,JOB250001330,0.3979
PPBZV2505270029851,2,JOB250001331,0.3979
PPBZV2505270029851,3,JOB250001821,0.3157
PPBZV2505270029851,4,JOB250001554,0.3119
PPBZV2505270029851,5,JOB250001161,0.3119
PPBZV2505270029852,1,JOB250002053,0.4451
PPBZV2505270029852,2,JOB250001042,0.4451
PPBZV2505270029852,3,JOB250002497,0.4451
PPBZV2505270029852,4,JOB250002309,0.2407
PPBZV2505270029852,5,JOB250002054,0.24
PPBZV2505270029854,1,JOB250001864,0.4389
PPBZV2505270029854,2,JOB250001114,0.4389
PPBZV2505270029854,3,JOB250001115,0.4389
PPBZV2505270029854,4,JOB250001118,0.4389
PPBZV2505270029854,5,JOB250002655,0.4389
PPBZV2505270029855,1,JOB250001650,0.2453
PPBZV2505270029855,2,JOB250001873,0.2451
PPBZV2505270029855,3,JOB250002319,0.2276
PPBZV2505270029855,4,JOB250001872,0.2122
PPBZV2505270029855,5,JOB250002080,0.2122
PPBZV2505270029856,1,JOB250000875,0.2144
PPBZV2505270029856,2,JOB250002562,0.2014
PPBZV2505270029856,3,JOB250001718,0.2014
PPBZV2505270029856,4,JOB250001924,0.2014
PPBZV2505270029856,5,NONREF000410,0.1989
PPBZV2505270029857,1,JOB250001761,0.1717
PPBZV2505270029857,2,JOB250001700,0.1633
PPBZV2505270029857,3,JOB250001885,0.1394
PPBZV2505270029857,4,JOB260003562,0.1379
PPBZV2505270029857,5,JOB250001835,0.134
PPBZV2505270029858,1,JOB250002053,0.4441
PPBZV2505270029858,2,JOB250002497,0.4441
PPBZV2505270029858,3,JOB250001042,0.4441
PPBZV2505270029858,4,JOB250002054,0.2434
PPBZV2505270029858,5,JOB250002309,0.2399
PPBZV2505270029860,1,JOB250001330,0.4308
PPBZV2505270029860,2,JOB250001331,0.4308
PPBZV2505270029860,3,JOB250001821,0.3418
PPBZV2505270029860,4,JOB250001554,0.3377
PPBZV2505270029860,5,JOB250002337,0.3377
PPBZV2505270029862,1,JOB250001296,0.2717
PPBZV2505270029862,2,JOB250002399,0.2527
PPBZV2505270029862,3,JOB250000953,0.2527
PPBZV2505270029862,4,JOB250001429,0.2527
PPBZV2505270029862,5,JOB250002754,0.2527
PPBZV2505270029863,1,JOB250002053,0.4421
PPBZV2505270029863,2,JOB250002497,0.4421
PPBZV2505270029863,3,JOB250001042,0.4421
PPBZV2505270029863,4,JOB250002054,0.2423
PPBZV2505270029863,5,JOB250002309,0.2388
PPBZV2505270029865,1,JOB250001296,0.3287
PPBZV2505270029865,2,JOB250002399,0.3058
PPBZV2505270029865,3,JOB250001429,0.3058
PPBZV2505270029865,4,JOB250001183,0.3058
PPBZV2505270029865,5,JOB250001422,0.3058
PPBZV2505270029869,1,JOB250001331,0.3833
PPBZV2505270029869,2,JOB250001330,0.3833
PPBZV2505270029869,3,JOB250001821,0.3041
PPBZV2505270029869,4,JOB250002337,0.3005
PPBZV2505270029869,5,JOB250001161,0.3005
PPBZV2505270029870,1,JOB250000957,0.5004
PPBZV2505270029870,2,JOB250001059,0.5004
PPBZV2505270029870,3,JOB250002078,0.5004
PPBZV2505270029870,4,JOB250002213,0.3816
PPBZV2505270029870,5,JOB250001821,0.3426
PPBZV2505270029871,1,JOB250000839,0.3491
PPBZV2505270029871,2,JOB250002050,0.3491
PPBZV2505270029871,3,JOB250001699,0.3491
PPBZV2505270029871,4,JOB250001671,0.3491
PPBZV2505270029871,5,JOB250001991,0.3491
PPBZV2505270029876,1,JOB250001042,0.5154
PPBZV2505270029876,2,JOB250002497,0.5154
PPBZV2505270029876,3,JOB250002053,0.5154
PPBZV2505270029876,4,JOB250002309,0.2787
PPBZV2505270029876,5,JOB250002054,0.278
PPBZV2505270029878,1,JOB250000996,0.6182
PPBZV2505270029878,2,JOB250002027,0.6182
PPBZV2505270029878,3,JOB250001715,0.6182
PPBZV2505270029878,4,JOB250001443,0.6182
PPBZV2505270029878,5,JOB250000820,0.6182
PPBZV2505270029880,1,JOB250000957,0.5004
PPBZV2505270029880,2,JOB250001059,0.5004
PPBZV2505270029880,3,JOB250002078,0.5004
PPBZV2505270029880,4,JOB250002213,0.3816
PPBZV2505270029880,5,JOB250001821,0.3426
PPBZV2505270029884,1,JOB250002718,0.4791
PPBZV2505270029884,2,JOB250002344,0.4791
PPBZV2505270029884,3,JOB250000868,0.4791
PPBZV2505270029884,4,JOB250002231,0.4791
PPBZV2505270029884,5,JOB250001512,0.4791
PPBZV2505140028406,1,JOB250001931,0.3804
PPBZV2505140028406,2,JOB250001571,0.3416
PPBZV2505140028406,3,NONREF000035,0.3219
PPBZV2505140028406,4,JOB250001477,0.3217
PPBZV2505140028406,5,JOB250001478,0.3092
PPBZV2505270029890,1,JOB250002718,0.4791
PPBZV2505270029890,2,JOB250002344,0.4791
PPBZV2505270029890,3,JOB250000868,0.4791
PPBZV2505270029890,4,JOB250002231,0.4791
PPBZV2505270029890,5,JOB250001512,0.4791
PPBZV2505270029892,1,NONREF000437,0.3573
PPBZV2505270029892,2,JOB250001962,0.2788
PPBZV2505270029892,3,JOB250001993,0.2304
PPBZV2505270029892,4,JOB250002602,0.2285
PPBZV2505270029892,5,JOB250001089,0.2285
PPBZV2505270029894,1,JOB250001527,0.3009
PPBZV2505270029894,2,JOB250002460,0.2701
PPBZV2505270029894,3,JOB250000941,0.2619
PPBZV2505270029894,4,JOB250002338,0.2611
PPBZV2505270029894,5,JOB250001627,0.2611
PPBZV2505270029896,1,JOB250002680,0.1973
PPBZV2505270029896,2,NONREF000242,0.1965
PPBZV2505270029896,3,JOB250001749,0.1926
PPBZV2505270029896,4,NONREF000316,0.1926
PPBZV2505270029896,5,JOB250002146,0.1926
PPBZV2505270029899,1,JOB250001962,0.4354
PPBZV2505270029899,2,JOB250001910,0.4117
PPBZV2505270029899,3,JOB250000925,0.4117
PPBZV2505270029899,4,JOB250002184,0.4117
PPBZV2505270029899,5,JOB250001089,0.4117
PPBZV2505270029902,1,JOB250000883,0.5139
PPBZV2505270029902,2,JOB250002669,0.5139
PPBZV2505270029902,3,JOB250001922,0.5139
PPBZV2505270029902,4,JOB250002262,0.5139
PPBZV2505270029902,5,JOB250002150,0.5139
PPBZV2505270029904,1,JOB250001213,0.6604
PPBZV2505270029904,2,JOB250001242,0.3506
PPBZV2505270029904,3,JOB250001517,0.3506
PPBZV2505270029904,4,JOB250001963,0.3499
PPBZV2505270029904,5,NONREF000142,0.3248
PPBZV2505270029910,1,JOB250002117,0.6781
PPBZV2505270029910,2,JOB250001754,0.285
PPBZV2505270029910,3,JOB250001263,0.2756
PPBZV2505270029910,4,JOB250002072,0.2658
PPBZV2505270029910,5,JOB250001751,0.247
PPBZV2505270029911,1,JOB250002271,0.473
PPBZV2505270029911,2,NONREF000057,0.3525
PPBZV2505270029911,3,JOB250002013,0.3076
PPBZV2505270029911,4,JOB260003564,0.2629
PPBZV2505270029911,5,JOB250002563,0.2485
PPBZV2505270029912,1,JOB250001885,0.2387
PPBZV2505270029912,2,JOB250001835,0.2294
PPBZV2505270029912,3,JOB250001203,0.2006
PPBZV2505270029912,4,JOB250002405,0.2002
PPBZV2505270029912,5,JOB250000999,0.1955
PPBZV2505140028414,1,JOB250001200,0.5845
PPBZV2505140028414,2,JOB250001197,0.5078
PPBZV2505140028414,3,JOB250001201,0.3929
PPBZV2505140028414,4,JOB250001196,0.3829
PPBZV2505140028414,5,JOB250001195,0.3482
PPBZV2505270029914,1,NONREF000093,0.3784
PPBZV2505270029914,2,JOB250001102,0.3719
PPBZV2505270029914,3,JOB250000975,0.3533
PPBZV2505270029914,4,JOB250002338,0.3533
PPBZV2505270029914,5,JOB250001493,0.3533
PPBZV2505270029916,1,JOB250002718,0.5053
PPBZV2505270029916,2,JOB250002231,0.5053
PPBZV2505270029916,3,JOB250001668,0.5053
PPBZV2505270029916,4,JOB250002344,0.5053
PPBZV2505270029916,5,JOB250001986,0.5053
PPBZV2505270029918,1,JOB250002380,0.4619
PPBZV2505270029918,2,JOB250001816,0.3342
PPBZV2505270029918,3,JOB250002191,0.3192
PPBZV2505270029918,4,JOB250001976,0.3136
PPBZV2505270029918,5,JOB250000990,0.307
PPBZV2505270029922,1,JOB250002206,0.2595
PPBZV2505270029922,2,NONREF000423,0.2112
PPBZV2505270029922,3,JOB250001708,0.1958
PPBZV2505270029922,4,JOB250001944,0.1777
PPBZV2505270029922,5,JOB250001700,0.1765
PPBZV2505270029923,1,NONREF000345,0.2735
PPBZV2505270029923,2,NONREF000318,0.2735
PPBZV2505270029923,3,JOB250002479,0.2148
PPBZV2505270029923,4,JOB250001984,0.2148
PPBZV2505270029923,5,JOB250001740,0.2148
PPBZV2505270029924,1,JOB250001339,0.1673
PPBZV2505270029924,2,NONREF000397,0.1574
PPBZV2505270029924,3,NONREF000222,0.1429
PPBZV2505270029924,4,JOB250000910,0.1356
PPBZV2505270029924,5,JOB250002187,0.1356
PPBZV2505270029926,1,JOB250002752,0.5142
PPBZV2505270029926,2,JOB250002213,0.3831
PPBZV2505270029926,3,JOB250001821,0.344
PPBZV2505270029926,4,JOB250000976,0.3378
PPBZV2505270029926,5,JOB250001204,0.3085
PPBZV2505140028420,1,JOB250002738,0.5491
PPBZV2505140028420,2,JOB250001218,0.5491
PPBZV2505140028420,3,JOB250002656,0.5491
PPBZV2505140028420,4,JOB250002655,0.5491
PPBZV2505140028420,5,JOB250002861,0.5491
PPBZV2505270029931,1,JOB250002752,0.5142
PPBZV2505270029931,2,JOB250002213,0.3831
PPBZV2505270029931,3,JOB250001821,0.344
PPBZV2505270029931,4,JOB250000976,0.3378
PPBZV2505270029931,5,JOB250001204,0.3085
PPBZV2505270029934,1,JOB250001962,0.4575
PPBZV2505270029934,2,JOB250001910,0.4325
PPBZV2505270029934,3,JOB250002184,0.4325
PPBZV2505270029934,4,JOB250000925,0.4325
PPBZV2505270029934,5,JOB250002270,0.4325
PPBZV2505270029935,1,JOB250001330,0.4729
PPBZV2505270029935,2,JOB250001331,0.4729
PPBZV2505270029935,3,JOB250001821,0.3752
PPBZV2505270029935,4,JOB250001554,0.3707
PPBZV2505270029935,5,JOB250001549,0.3707
PPBZV2505270029936,1,NONREF000433,0.0909
PPBZV2505270029936,2,NONREF000375,0.0728
PPBZV2505270029936,3,JOB250001535,0.0646
PPBZV2505270029936,4,JOB250002148,0.0624
PPBZV2505270029936,5,JOB250001698,0.0608
PPBZV2505270029937,1,JOB250001330,0.4729
PPBZV2505270029937,2,JOB250001331,0.4729
PPBZV2505270029937,3,JOB250001821,0.3752
PPBZV2505270029937,4,JOB250001554,0.3707
PPBZV2505270029937,5,JOB250001549,0.3707
PPBZV2505270029938,1,JOB250002309,0.411
PPBZV2505270029938,2,JOB250002053,0.27
PPBZV2505270029938,3,JOB250001042,0.27
PPBZV2505270029938,4,JOB250002497,0.27
PPBZV2505270029938,5,JOB250002054,0.2478
PPBZV2505140028421,1,NONREF000032,0.6959
PPBZV2505140028421,2,JOB250001541,0.505
PPBZV2505140028421,3,JOB250002378,0.505
PPBZV2505140028421,4,JOB250002299,0.505
PPBZV2505140028421,5,JOB250000984,0.505
PPBZV2505270029945,1,JOB250001042,0.5154
PPBZV2505270029945,2,JOB250002497,0.5154
PPBZV2505270029945,3,JOB250002053,0.5154
PPBZV2505270029945,4,JOB250002309,0.2787
PPBZV2505270029945,5,JOB250002054,0.278
PPBZV2505270029947,1,JOB250001296,0.3649
PPBZV2505270029947,2,JOB250001870,0.337
PPBZV2505270029947,3,JOB250001429,0.337
PPBZV2505270029947,4,JOB250002536,0.337
PPBZV2505270029947,5,JOB250002287,0.337
PPBZV2505270029949,1,JOB250001885,0.2387
PPBZV2505270029949,2,JOB250001835,0.2294
PPBZV2505270029949,3,JOB250001203,0.2006
PPBZV2505270029949,4,JOB250002405,0.2002
PPBZV2505270029949,5,JOB250000999,0.1955
PPBZV2505270029952,1,JOB250001885,0.2387
PPBZV2505270029952,2,JOB250001835,0.2294
PPBZV2505270029952,3,JOB250001203,0.2006
PPBZV2505270029952,4,JOB250002405,0.2002
PPBZV2505270029952,5,JOB250000999,0.1955
PPBZV2505270029955,1,JOB250001885,0.2387
PPBZV2505270029955,2,JOB250001835,0.2294
PPBZV2505270029955,3,JOB250001203,0.2006
PPBZV2505270029955,4,JOB250002405,0.2002
PPBZV2505270029955,5,JOB250000999,0.1955
PPBZV2505270029957,1,JOB250001331,0.4531
PPBZV2505270029957,2,JOB250001330,0.4531
PPBZV2505270029957,3,JOB250001821,0.3595
PPBZV2505270029957,4,JOB250001549,0.3552
PPBZV2505270029957,5,JOB250002400,0.3552
PPBZV2505140028422,1,JOB260003623,0.2496
PPBZV2505140028422,2,JOB260003622,0.2431
PPBZV2505140028422,3,JOB260003624,0.228
PPBZV2505140028422,4,JOB250001959,0.2185
PPBZV2505140028422,5,NONREF000442,0.2037
PPBZV2505270029959,1,JOB250002487,0.1319
PPBZV2505270029959,2,JOB250002191,0.0804
PPBZV2505270029959,3,JOB260003560,0.0734
PPBZV2505270029959,4,NONREF000051,0.064
PPBZV2505270029959,5,JOB250001070,0.0594
PPBZV2505270029962,1,JOB250001331,0.4531
PPBZV2505270029962,2,JOB250001330,0.4531
PPBZV2505270029962,3,JOB250001821,0.3595
PPBZV2505270029962,4,JOB250001549,0.3552
PPBZV2505270029962,5,JOB250002400,0.3552
PPBZV2505270029963,1,JOB250001331,0.4531
PPBZV2505270029963,2,JOB250001330,0.4531
PPBZV2505270029963,3,JOB250001821,0.3595
PPBZV2505270029963,4,JOB250001549,0.3552
PPBZV2505270029963,5,JOB250002400,0.3552
PPBZV2505270029964,1,JOB250001668,0.5375
PPBZV2505270029964,2,JOB250001960,0.5375
PPBZV2505270029964,3,JOB250002718,0.5375
PPBZV2505270029964,4,JOB250001986,0.5375
PPBZV2505270029964,5,JOB250001512,0.5375
PPBZV2505270029965,1,JOB250002493,0.4714
PPBZV2505270029965,2,JOB250002614,0.4228
PPBZV2505270029965,3,JOB250001532,0.3904
PPBZV2505270029965,4,JOB250000956,0.274
PPBZV2505270029965,5,JOB260003570,0.2429
PPBZV2505270029966,1,JOB250001042,0.5357
PPBZV2505270029966,2,JOB250002053,0.5357
PPBZV2505270029966,3,JOB250002497,0.5357
PPBZV2505270029966,4,JOB250002309,0.2897
PPBZV2505270029966,5,JOB250002054,0.2889
PPBZV2505270029968,1,NONREF000236,0.2614
PPBZV2505270029968,2,JOB250002471,0.2586
PPBZV2505270029968,3,JOB250001197,0.2509
PPBZV2505270029968,4,NONREF000038,0.2423
PPBZV2505270029968,5,JOB250001203,0.2357
PPBZV2505270029969,1,JOB250001331,0.4531
PPBZV2505270029969,2,JOB250001330,0.4531
PPBZV2505270029969,3,JOB250001821,0.3595
PPBZV2505270029969,4,JOB250001549,0.3552
PPBZV2505270029969,5,JOB250002400,0.3552
PPBZV2505270029970,1,JOB250002309,0.3968
PPBZV2505270029970,2,JOB250001042,0.2607
PPBZV2505270029970,3,JOB250002053,0.2607
