candidate_id,rank,job_id,score
PPPNR2505150028537,8,JOB250002662,0.1902
PPPNR2505150028537,9,JOB250001897,0.1839
PPPNR2505150028537,10,JOB250001558,0.1839
PPPNR2505150028542,1,NONREF000318,0.303
PPPNR2505150028542,2,NONREF000345,0.303
PPPNR2505150028542,3,JOB250001987,0.2379
PPPNR2505150028542,4,JOB250002435,0.2379
PPPNR2505150028542,5,JOB250001984,0.2379
PPPNR2505150028542,6,JOB250002479,0.2379
PPPNR2505150028542,7,JOB250001740,0.2379
PPPNR2505150028542,8,JOB250002233,0.2379
PPPNR2505150028542,9,JOB250002636,0.2379
PPPNR2505150028542,10,JOB250001741,0.2089
PPPNR2505150028546,1,JOB250002381,0.3875
PPPNR2505150028546,2,JOB250002319,0.3725
PPPNR2505150028546,3,JOB250001001,0.3581
PPPNR2505150028546,4,JOB250001873,0.358
PPPNR2505150028546,5,JOB250002211,0.3364
PPPNR2505150028546,6,JOB250002771,0.3364
PPPNR2505150028546,7,JOB250000863,0.2906
PPPNR2505150028546,8,JOB250000864,0.2867
PPPNR2505150028546,9,JOB250000866,0.2677
PPPNR2505150028546,10,JOB250002121,0.2583
PPPNR2505150028550,1,JOB250002309,0.3968
PPPNR2505150028550,2,JOB250001042,0.2607
PPPNR2505150028550,3,JOB250002053,0.2607
PPPNR2505150028550,4,JOB250002497,0.2607
PPPNR2505150028550,5,JOB250002054,0.2392
PPPNR2505150028550,6,JOB250002305,0.2211
PPPNR2505150028550,7,JOB250001712,0.2211
PPPNR2505150028550,8,JOB260003591,0.2175
PPPNR2505150028550,9,JOB250001034,0.1715
PPPNR2505150028550,10,JOB250001641,0.1715
PPPNR2505150028552,1,JOB250002319,0.2865
PPPNR2505150028552,2,JOB250001873,0.2715
PPPNR2505150028552,3,JOB250002381,0.2189
PPPNR2505150028552,4,JOB250001650,0.2046
PPPNR2505150028552,5,JOB250000866,0.203
PPPNR2505150028552,6,JOB250000864,0.1977
PPPNR2505150028552,7,JOB250002367,0.1931
PPPNR2505150028552,8,JOB250002127,0.1891
PPPNR2505150028552,9,JOB250002615,0.1858
PPPNR2505150028552,10,JOB250002121,0.1819
PPPNR2505150028556,1,JOB250001411,0.1891
PPPNR2505150028556,2,NONREF000165,0.1807
PPPNR2505150028556,3,JOB250001216,0.1787
PPPNR2505150028556,4,JOB260003543,0.1723
PPPNR2505150028556,5,JOB250001432,0.1436
PPPNR2505150028556,6,JOB250001885,0.1431
PPPNR2505150028556,7,NONREF000316,0.1391
PPPNR2505150028556,8,JOB250001513,0.1391
PPPNR2505150028556,9,JOB250002255,0.1391
PPPNR2505150028556,10,JOB250001539,0.1391
PPBZV2505300030280,1,JOB250002738,0.5491
PPBZV2505300030280,2,JOB250001218,0.5491
PPBZV2505300030280,3,JOB250002656,0.5491
PPBZV2505300030280,4,JOB250002655,0.5491
PPBZV2505300030280,5,JOB250002861,0.5491
PPBZV2505300030280,6,NONREF000402,0.5491
PPBZV2505300030280,7,JOB250002118,0.5491
PPBZV2505300030280,8,JOB250001006,0.5491
PPBZV2505300030280,9,JOB250001114,0.5491
PPBZV2505300030280,10,JOB250001115,0.5491
PPPNR2505150028559,1,JOB250002261,0.1376
PPPNR2505150028559,2,JOB250001750,0.1263
PPPNR2505150028559,3,JOB250001399,0.1184
PPPNR2505150028559,4,JOB250001885,0.1108
PPPNR2505150028559,5,JOB250001835,0.1064
PPPNR2505150028559,6,JOB250002664,0.0982
PPPNR2505150028559,7,JOB250002191,0.0961
PPPNR2505150028559,8,JOB250002405,0.0924
PPPNR2505150028559,9,JOB250001541,0.0907
PPPNR2505150028559,10,JOB250000999,0.0907
PPPNR2505150028561,1,JOB250001885,0.1463
PPPNR2505150028561,2,JOB250001835,0.1406
PPPNR2505150028561,3,JOB260003562,0.1257
PPPNR2505150028561,4,JOB250002514,0.1198
PPPNR2505150028561,5,JOB250001436,0.1198
PPPNR2505150028561,6,JOB250000984,0.1198
PPPNR2505150028561,7,JOB250000999,0.1198
PPPNR2505150028561,8,JOB250002153,0.1198
PPPNR2505150028561,9,JOB250001541,0.1198
PPPNR2505150028561,10,JOB250002378,0.1198
PPBZV2505310030285,1,NONREF000004,0.532
PPBZV2505310030285,2,JOB250000875,0.4845
PPBZV2505310030285,3,NONREF000410,0.3788
PPBZV2505310030285,4,JOB250002379,0.3713
PPBZV2505310030285,5,JOB260003504,0.3324
PPBZV2505310030285,6,JOB250000869,0.3126
PPBZV2505310030285,7,JOB250000865,0.1717
PPBZV2505310030285,8,NONREF000038,0.1647
PPBZV2505310030285,9,NONREF000021,0.16
PPBZV2505310030285,10,NONREF000020,0.16
PPPNR2505150028564,1,JOB250001411,0.5267
PPPNR2505150028564,2,NONREF000165,0.4985
PPPNR2505150028564,3,JOB250001947,0.493
PPPNR2505150028564,4,JOB250001559,0.493
PPPNR2505150028564,5,JOB250002239,0.493
PPPNR2505150028564,6,NONREF000167,0.493
PPPNR2505150028564,7,JOB250001561,0.493
PPPNR2505150028564,8,JOB250001560,0.493
PPPNR2505150028564,9,JOB250001191,0.493
PPPNR2505150028564,10,JOB250001335,0.493
PPPNR2505150028565,1,NONREF000273,0.6661
PPPNR2505150028565,2,NONREF000272,0.6661
PPPNR2505150028565,3,NONREF000281,0.5969
PPPNR2505150028565,4,JOB250002682,0.5786
PPPNR2505150028565,5,NONREF000419,0.5309
PPPNR2505150028565,6,NONREF000278,0.5208
PPPNR2505150028565,7,NONREF000277,0.4684
PPPNR2505150028565,8,JOB250002083,0.4484
PPPNR2505150028565,9,JOB250002575,0.4382
PPPNR2505150028565,10,NONREF000084,0.4365
PPPNR2505150028567,1,NONREF000160,0.3603
PPPNR2505150028567,2,JOB260003508,0.3017
PPPNR2505150028567,3,JOB250001371,0.2746
PPPNR2505150028567,4,JOB250002088,0.2551
PPPNR2505150028567,5,JOB250001994,0.2211
PPPNR2505150028567,6,JOB250001989,0.1995
PPPNR2505150028567,7,JOB250001513,0.1932
PPPNR2505150028567,8,JOB250002146,0.1932
PPPNR2505150028567,9,NONREF000316,0.1932
PPPNR2505150028567,10,JOB250001539,0.1932
PPPNR2505150028569,1,JOB250001698,0.494
PPPNR2505150028569,2,NONREF000245,0.4067
PPPNR2505150028569,3,NONREF000237,0.3792
PPPNR2505150028569,4,JOB250001913,0.3475
PPPNR2505150028569,5,NONREF000030,0.3475
PPPNR2505150028569,6,JOB250002776,0.3331
PPPNR2505150028569,7,NONREF000219,0.3316
PPPNR2505150028569,8,NONREF000220,0.3316
PPPNR2505150028569,9,JOB250001304,0.3316
PPPNR2505150028569,10,JOB250002420,0.3094
PPPNR2505150028570,1,JOB250001698,0.6325
PPPNR2505150028570,2,JOB250001535,0.4497
PPPNR2505150028570,3,JOB250002148,0.4477
PPPNR2505150028570,4,JOB250002042,0.3645
PPPNR2505150028570,5,JOB250001405,0.3645
PPPNR2505150028570,6,JOB250001686,0.3645
PPPNR2505150028570,7,JOB250001734,0.3645
PPPNR2505150028570,8,NONREF000245,0.3099
PPPNR2505150028570,9,NONREF000152,0.2985
PPPNR2505150028570,10,NONREF000151,0.2985
PPBZV2505310030286,1,JOB250001296,0.3603
PPBZV2505310030286,2,JOB250001870,0.3289
PPBZV2505310030286,3,JOB250001274,0.3289
PPBZV2505310030286,4,JOB250000983,0.3289
PPBZV2505310030286,5,JOB250001664,0.3289
PPBZV2505310030286,6,JOB250001511,0.3289
PPBZV2505310030286,7,JOB250002228,0.3289
PPBZV2505310030286,8,JOB250002399,0.3289
PPBZV2505310030286,9,JOB250000929,0.3289
PPBZV2505310030286,10,JOB250001429,0.3289
PPPNR2505150028574,1,NONREF000244,0.3803
PPPNR2505150028574,2,JOB250002319,0.2504
PPPNR2505150028574,3,JOB250001873,0.2373
PPPNR2505150028574,4,JOB250001856,0.215
PPPNR2505150028574,5,JOB250002381,0.1913
PPPNR2505150028574,6,JOB250002661,0.187
PPPNR2505150028574,7,JOB250002649,0.187
PPPNR2505150028574,8,JOB250000866,0.1774
PPPNR2505150028574,9,JOB250000864,0.1728
PPPNR2505150028574,10,JOB250001522,0.1703
PPPNR2505150028576,1,JOB250002281,0.4709
PPPNR2505150028576,2,JOB250001851,0.4709
PPPNR2505150028576,3,JOB250002037,0.4709
PPPNR2505150028576,4,JOB250002849,0.4709
PPPNR2505150028576,5,JOB250002380,0.4087
PPPNR2505150028576,6,JOB250002191,0.3722
PPPNR2505150028576,7,JOB250002470,0.3284
PPPNR2505150028576,8,JOB250002791,0.3271
PPPNR2505150028576,9,JOB250002167,0.3271
PPPNR2505150028576,10,JOB250002150,0.3271
PPPNR2505150028577,1,JOB250002294,0.5436
PPPNR2505150028577,2,JOB250002556,0.5436
PPPNR2505150028577,3,JOB250002308,0.5436
PPPNR2505150028577,4,JOB250001273,0.5436
PPPNR2505150028577,5,JOB250002687,0.5436
PPPNR2505150028577,6,JOB250002503,0.5436
PPPNR2505150028577,7,JOB250001643,0.3478
PPPNR2505150028577,8,JOB250001055,0.3478
PPPNR2505150028577,9,JOB250001238,0.3478
PPPNR2505150028577,10,JOB250002152,0.3478
PPPNR2505150028582,1,JOB250001813,0.4305
PPPNR2505150028582,2,JOB250002758,0.3169
PPPNR2505150028582,3,JOB250002786,0.3162
PPPNR2505150028582,4,JOB250002249,0.2586
PPPNR2505150028582,5,JOB250002213,0.1707
PPPNR2505150028582,6,NONREF000245,0.1565
PPPNR2505150028582,7,JOB250001979,0.1509
PPPNR2505150028582,8,JOB250002544,0.1247
PPPNR2505150028582,9,JOB250002124,0.1229
PPPNR2505150028582,10,JOB260003521,0.1142
PPPNR2505150028586,1,JOB250002667,0.4713
PPPNR2505150028586,2,JOB250001885,0.4528
PPPNR2505150028586,3,JOB250001835,0.4351
PPPNR2505150028586,4,JOB250001214,0.4327
PPPNR2505150028586,5,JOB250002763,0.4252
PPPNR2505150028586,6,JOB250002405,0.4246
PPPNR2505150028586,7,JOB250001436,0.3707
PPPNR2505150028586,8,JOB250000984,0.3707
PPPNR2505150028586,9,JOB250002299,0.3707
PPPNR2505150028586,10,JOB250000999,0.3707
PPPNR2505150028587,1,NONREF000345,0.3946
PPPNR2505150028587,2,NONREF000318,0.3946
PPPNR2505150028587,3,JOB250001987,0.3871
PPPNR2505150028587,4,JOB250002233,0.3871
PPPNR2505150028587,5,JOB250001740,0.3871
PPPNR2505150028587,6,JOB250002435,0.3871
PPPNR2505150028587,7,JOB250001984,0.3871
PPPNR2505150028587,8,JOB250002479,0.3871
PPPNR2505150028587,9,JOB250002636,0.3871
PPPNR2505150028587,10,JOB250001812,0.2856
PPPNR2505150028588,1,JOB250001668,0.5094
PPPNR2505150028588,2,JOB250002344,0.5094
PPPNR2505150028588,3,JOB250002231,0.5094
PPPNR2505150028588,4,JOB250002718,0.5094
PPPNR2505150028588,5,JOB250001986,0.5094
PPPNR2505150028588,6,JOB250000868,0.5094
PPPNR2505150028588,7,JOB250001512,0.5094
PPPNR2505150028588,8,JOB250001960,0.5094
PPPNR2505150028588,9,JOB250000847,0.3915
PPPNR2505150028588,10,JOB250002196,0.3836
PPPNR2505150028590,1,JOB250002309,0.3968
PPPNR2505150028590,2,JOB250001042,0.2607
PPPNR2505150028590,3,JOB250002053,0.2607
PPPNR2505150028590,4,JOB250002497,0.2607
PPPNR2505150028590,5,JOB250002054,0.2392
PPPNR2505150028590,6,JOB250002305,0.2211
PPPNR2505150028590,7,JOB250001712,0.2211
PPPNR2505150028590,8,JOB260003591,0.2175
PPPNR2505150028590,9,JOB250001034,0.1715
PPPNR2505150028590,10,JOB250001641,0.1715
PPPNR2505150028591,1,JOB250001331,0.4308
PPPNR2505150028591,2,JOB250001330,0.4308
PPPNR2505150028591,3,JOB250001821,0.3418
PPPNR2505150028591,4,JOB250002400,0.3377
PPPNR2505150028591,5,JOB250001554,0.3377
PPPNR2505150028591,6,JOB250001161,0.3377
PPPNR2505150028591,7,JOB250002337,0.3377
PPPNR2505150028591,8,JOB250001549,0.3377
PPPNR2505150028591,9,JOB250001204,0.3066
PPPNR2505150028591,10,NONREF000172,0.2829
PPPNR2505150028593,1,JOB250002794,0.6207
PPPNR2505150028593,2,JOB250001316,0.6207
PPPNR2505150028593,3,JOB250002770,0.4962
PPPNR2505150028593,4,JOB250002055,0.4526
PPPNR2505150028593,5,JOB250002306,0.4028
PPPNR2505150028593,6,JOB250002223,0.4028
PPPNR2505150028593,7,JOB250002762,0.4028
PPPNR2505150028593,8,JOB250000833,0.4028
PPPNR2505150028593,9,JOB250002426,0.3557
PPPNR2505150028593,10,JOB250002280,0.352
PPPNR2505150028598,1,JOB250002255,0.2191
PPPNR2505150028598,2,JOB250002146,0.2191
PPPNR2505150028598,3,NONREF000316,0.2191
PPPNR2505150028598,4,JOB250001749,0.2191
PPPNR2505150028598,5,JOB250001539,0.2191
PPPNR2505150028598,6,JOB250001513,0.2191
PPPNR2505150028598,7,JOB250002213,0.2183
PPPNR2505150028598,8,JOB250000871,0.2072
PPPNR2505150028598,9,JOB250002680,0.1941
PPPNR2505150028598,10,JOB250002753,0.1717
PPPNR2505150028610,1,JOB250002765,0.5565
PPPNR2505150028610,2,JOB250002187,0.5565
PPPNR2505150028610,3,JOB250000910,0.5565
PPPNR2505150028610,4,JOB250000891,0.5565
PPPNR2505150028610,5,JOB250001859,0.5565
PPPNR2505150028610,6,JOB250002031,0.4549
PPPNR2505150028610,7,JOB250001154,0.4518
PPPNR2505150028610,8,JOB250002485,0.4407
PPPNR2505150028610,9,JOB250002045,0.4115
PPPNR2505150028610,10,JOB250000980,0.3745
PPBZV2505310030288,1,JOB250000877,0.5213
PPBZV2505310030288,2,JOB250002190,0.5213
PPBZV2505310030288,3,NONREF000086,0.5213
PPBZV2505310030288,4,JOB250001320,0.5213
PPBZV2505310030288,5,NONREF000088,0.5213
PPBZV2505310030288,6,JOB250002638,0.5213
PPBZV2505310030288,7,JOB250001628,0.5213
PPBZV2505310030288,8,NONREF000087,0.5213
PPBZV2505310030288,9,STG250002322,0.5213
PPBZV2505310030288,10,JOB250002105,0.5213
PPPNR2505150028624,1,JOB250001522,0.4021
PPPNR2505150028624,2,JOB250001518,0.4021
PPPNR2505150028624,3,JOB250001634,0.3633
PPPNR2505150028624,4,JOB250001265,0.2979
PPPNR2505150028624,5,JOB250000882,0.2979
PPPNR2505150028624,6,NONREF000355,0.246
PPPNR2505150028624,7,JOB250001856,0.2419
PPPNR2505150028624,8,JOB250001051,0.241
PPPNR2505150028624,9,JOB250001336,0.2308
PPPNR2505150028624,10,JOB250000990,0.2207
PPPNR2505150028633,1,NONREF000130,0.2782
PPPNR2505150028633,2,JOB260003580,0.2203
PPPNR2505150028633,3,JOB260003632,0.1862
PPPNR2505150028633,4,JOB250002595,0.1809
PPPNR2505150028633,5,JOB250002255,0.1653
PPPNR2505150028633,6,JOB250001513,0.1653
PPPNR2505150028633,7,JOB250001749,0.1653
PPPNR2505150028633,8,JOB250001539,0.1653
PPPNR2505150028633,9,JOB250002146,0.1653
PPPNR2505150028633,10,NONREF000316,0.1653
PPBZV2505310030296,1,JOB250001518,0.2746
PPBZV2505310030296,2,JOB250001522,0.2746
PPBZV2505310030296,3,JOB250002258,0.2048
PPBZV2505310030296,4,JOB250000882,0.2035
PPBZV2505310030296,5,JOB250001265,0.2035
PPBZV2505310030296,6,JOB250001634,0.1858
PPBZV2505310030296,7,JOB250001856,0.1792
PPBZV2505310030296,8,JOB250001051,0.1786
PPBZV2505310030296,9,NONREF000355,0.168
PPBZV2505310030296,10,JOB250000990,0.1635
PPPNR2505150028656,1,JOB250002319,0.2984
PPPNR2505150028656,2,JOB250001873,0.2845
PPPNR2505150028656,3,JOB250002381,0.227
PPPNR2505150028656,4,JOB250001650,0.218
PPPNR2505150028656,5,JOB250000866,0.2127
PPPNR2505150028656,6,JOB250000864,0.206
PPPNR2505150028656,7,JOB250002367,0.2024
PPPNR2505150028656,8,JOB250002127,0.1982
PPPNR2505150028656,9,JOB250002615,0.1947
PPPNR2505150028656,10,JOB250002121,0.1887
PPPNR2505160028663,1,JOB250002861,0.5116
PPPNR2505160028663,2,JOB250001864,0.5116
PPPNR2505160028663,3,JOB250002655,0.5116
PPPNR2505160028663,4,JOB250002656,0.5116
PPPNR2505160028663,5,JOB250002118,0.5116
PPPNR2505160028663,6,JOB250001218,0.5116
PPPNR2505160028663,7,NONREF000402,0.5116
PPPNR2505160028663,8,JOB250001118,0.5116
PPPNR2505160028663,9,JOB250001006,0.5116
PPPNR2505160028663,10,JOB250002750,0.5116
PPPNR2505160028667,1,JOB250002309,0.411
PPPNR2505160028667,2,JOB250002053,0.27
PPPNR2505160028667,3,JOB250001042,0.27
PPPNR2505160028667,4,JOB250002497,0.27
PPPNR2505160028667,5,JOB250002054,0.2478
PPPNR2505160028667,6,JOB250001712,0.229
PPPNR2505160028667,7,JOB250002305,0.229
PPPNR2505160028667,8,JOB260003591,0.2252
PPPNR2505160028667,9,JOB250001034,0.1776
PPPNR2505160028667,10,JOB250001641,0.1776
PPPNR2505160028670,1,JOB250001082,0.1793
PPPNR2505160028670,2,JOB250001619,0.1721
PPPNR2505160028670,3,JOB250001033,0.126
PPPNR2505160028670,4,JOB250001610,0.126
PPPNR2505160028670,5,JOB250002264,0.0535
PPPNR2505160028670,6,JOB250001529,0.0435
PPPNR2505160028670,7,JOB250001145,0.041
PPPNR2505160028670,8,JOB250000896,0.0391
PPPNR2505160028670,9,JOB250000931,0.0386
PPPNR2505160028670,10,JOB250000956,0.036
PPPNR2505160028672,1,JOB250000971,0.5205
PPPNR2505160028672,2,JOB250001831,0.3036
PPPNR2505160028672,3,JOB250002213,0.2774
PPPNR2505160028672,4,JOB250001833,0.2767
PPPNR2505160028672,5,JOB250001821,0.249
PPPNR2505160028672,6,JOB250001204,0.2233
PPPNR2505160028672,7,JOB250002258,0.203
PPPNR2505160028672,8,JOB250001826,0.1956
PPPNR2505160028672,9,JOB250001211,0.195
PPPNR2505160028672,10,JOB250001525,0.1856
PPPNR2505160028675,1,JOB250002680,0.2127
PPPNR2505160028675,2,NONREF000242,0.211
PPPNR2505160028675,3,JOB250002146,0.2073
PPPNR2505160028675,4,NONREF000316,0.2073
PPPNR2505160028675,5,JOB250001513,0.2073
PPPNR2505160028675,6,JOB250001539,0.2073
PPPNR2505160028675,7,JOB250002255,0.2073
PPPNR2505160028675,8,JOB250001749,0.2073
PPPNR2505160028675,9,JOB250002757,0.2064
PPPNR2505160028675,10,JOB250002753,0.1776
PPPNR2505160028678,1,JOB250002823,0.4071
PPPNR2505160028678,2,JOB250002095,0.2337
PPPNR2505160028678,3,JOB250002314,0.229
PPPNR2505160028678,4,JOB250001539,0.2128
PPPNR2505160028678,5,JOB250002146,0.2128
PPPNR2505160028678,6,JOB250002255,0.2128
PPPNR2505160028678,7,NONREF000316,0.2128
PPPNR2505160028678,8,JOB250001513,0.2128
PPPNR2505160028678,9,JOB250001749,0.2128
PPPNR2505160028678,10,NONREF000345,0.1555
PPPNR2505160028681,1,NONREF000175,0.3669
PPPNR2505160028681,2,JOB250001960,0.362
PPPNR2505160028681,3,JOB250001668,0.362
PPPNR2505160028681,4,JOB250002231,0.362
PPPNR2505160028681,5,JOB250002718,0.362
PPPNR2505160028681,6,JOB250000868,0.362
PPPNR2505160028681,7,JOB250002344,0.362
PPPNR2505160028681,8,JOB250001512,0.362
PPPNR2505160028681,9,JOB250001986,0.362
PPPNR2505160028681,10,JOB250001296,0.3356
PPPNR2505160028688,1,JOB250001671,0.4137
PPPNR2505160028688,2,JOB250001991,0.4137
PPPNR2505160028688,3,JOB250002050,0.4137
PPPNR2505160028688,4,JOB250001699,0.4137
PPPNR2505160028688,5,JOB250000839,0.4137
PPPNR2505160028688,6,JOB250002606,0.336
PPPNR2505160028688,7,JOB250002733,0.336
PPPNR2505160028688,8,JOB250002605,0.336
PPPNR2505160028688,9,JOB250002193,0.336
PPPNR2505160028688,10,JOB250000849,0.298
PPBZV2505310030297,1,JOB250001962,0.5039
PPBZV2505310030297,2,JOB250000925,0.4764
PPBZV2505310030297,3,JOB250002184,0.4764
PPBZV2505310030297,4,JOB250001910,0.4764
PPBZV2505310030297,5,JOB250001670,0.4764
PPBZV2505310030297,6,JOB250002235,0.4764
PPBZV2505310030297,7,JOB250002236,0.4764
PPBZV2505310030297,8,JOB250002270,0.4764
PPBZV2505310030297,9,JOB250001089,0.4764
PPBZV2505310030297,10,JOB250002602,0.4764
PPPNR2505160028695,1,JOB250002823,0.4071
PPPNR2505160028695,2,JOB250002095,0.2337
PPPNR2505160028695,3,JOB250002314,0.229
PPPNR2505160028695,4,JOB250001539,0.2128
PPPNR2505160028695,5,JOB250002146,0.2128
PPPNR2505160028695,6,JOB250002255,0.2128
PPPNR2505160028695,7,NONREF000316,0.2128
PPPNR2505160028695,8,JOB250001513,0.2128
PPPNR2505160028695,9,JOB250001749,0.2128
PPPNR2505160028695,10,NONREF000345,0.1555
PPPNR2505160028696,1,JOB250000839,0.3922
PPPNR2505160028696,2,JOB250002050,0.3922
PPPNR2505160028696,3,JOB250001671,0.3922
PPPNR2505160028696,4,JOB250001991,0.3922
PPPNR2505160028696,5,JOB250001699,0.3922
PPPNR2505160028696,6,JOB250002605,0.3186
PPPNR2505160028696,7,JOB250002193,0.3186
PPPNR2505160028696,8,JOB250002733,0.3186
PPPNR2505160028696,9,JOB250002606,0.3186
PPPNR2505160028696,10,JOB250002001,0.2825
PPPNR2505160028702,1,JOB250001317,0.5284
PPPNR2505160028702,2,JOB250002662,0.4497
PPPNR2505160028702,3,JOB250001897,0.3598
PPPNR2505160028702,4,JOB250001558,0.3598
PPPNR2505160028702,5,JOB250001968,0.3493
PPPNR2505160028702,6,JOB250002647,0.3352
PPPNR2505160028702,7,JOB250001493,0.3192
PPPNR2505160028702,8,JOB250002338,0.3192
PPPNR2505160028702,9,JOB250001627,0.3192
PPPNR2505160028702,10,NONREF000250,0.3192
PPPNR2505160028703,1,JOB250001931,0.3209
PPPNR2505160028703,2,JOB250001571,0.2832
PPPNR2505160028703,3,NONREF000035,0.2716
PPPNR2505160028703,4,JOB250001477,0.2714
PPPNR2505160028703,5,JOB250001478,0.2609
PPPNR2505160028703,6,JOB250001508,0.256
PPPNR2505160028703,7,JOB250001113,0.2402
PPPNR2505160028703,8,JOB250002709,0.2391
PPPNR2505160028703,9,JOB250002250,0.2299
PPPNR2505160028703,10,NONREF000053,0.2276
PPPNR2505160028708,1,JOB250001821,0.2641
PPPNR2505160028708,2,JOB250001204,0.2369
PPPNR2505160028708,3,JOB250002258,0.2154
PPPNR2505160028708,4,JOB250001826,0.2075
PPPNR2505160028708,5,JOB250001525,0.1968
PPPNR2505160028708,6,NONREF000172,0.1965
PPPNR2505160028708,7,JOB250001330,0.1898
PPPNR2505160028708,8,JOB250001331,0.1898
PPPNR2505160028708,9,JOB250002213,0.1843
PPPNR2505160028708,10,JOB250002605,0.1771
PPBZV2505310030298,1,JOB250000877,0.5213
PPBZV2505310030298,2,JOB250002190,0.5213
PPBZV2505310030298,3,NONREF000086,0.5213
PPBZV2505310030298,4,JOB250001320,0.5213
PPBZV2505310030298,5,NONREF000088,0.5213
PPBZV2505310030298,6,JOB250002638,0.5213
PPBZV2505310030298,7,JOB250001628,0.5213
PPBZV2505310030298,8,NONREF000087,0.5213
PPBZV2505310030298,9,STG250002322,0.5213
PPBZV2505310030298,10,JOB250002105,0.5213
PPPNR2505160028710,1,JOB250001803,0.2534
PPPNR2505160028710,2,NONREF000010,0.2534
PPPNR2505160028710,3,JOB250002637,0.2534
PPPNR2505160028710,4,NONREF000313,0.2323
PPPNR2505160028710,5,JOB250000886,0.228
PPPNR2505160028710,6,JOB250002230,0.228
PPPNR2505160028710,7,JOB250002563,0.228
PPPNR2505160028710,8,JOB250001524,0.228
PPPNR2505160028710,9,JOB250002158,0.228
PPPNR2505160028710,10,JOB250001435,0.228
PPPNR2505160028712,1,NONREF000093,0.3505
PPPNR2505160028712,2,JOB250001493,0.3218
PPPNR2505160028712,3,JOB250000975,0.3218
PPPNR2505160028712,4,JOB250002338,0.3218
PPPNR2505160028712,5,NONREF000250,0.3218
PPPNR2505160028712,6,JOB250001627,0.3218
PPPNR2505160028712,7,JOB250001037,0.3026
PPPNR2505160028712,8,NONREF000087,0.286
PPPNR2505160028712,9,JOB250001628,0.286
PPPNR2505160028712,10,JOB250002185,0.286
PPPNR2505160028713,1,JOB250001671,0.4137
PPPNR2505160028713,2,JOB250001991,0.4137
PPPNR2505160028713,3,JOB250002050,0.4137
PPPNR2505160028713,4,JOB250001699,0.4137
PPPNR2505160028713,5,JOB250000839,0.4137
PPPNR2505160028713,6,JOB250002606,0.336
PPPNR2505160028713,7,JOB250002733,0.336
PPPNR2505160028713,8,JOB250002605,0.336
PPPNR2505160028713,9,JOB250002193,0.336
PPPNR2505160028713,10,JOB250000849,0.298
PPPNR2505160028714,1,JOB250001042,0.5154
PPPNR2505160028714,2,JOB250002497,0.5154
PPPNR2505160028714,3,JOB250002053,0.5154
PPPNR2505160028714,4,JOB250002309,0.2787
PPPNR2505160028714,5,JOB250002054,0.278
PPPNR2505160028714,6,JOB250002305,0.2473
PPPNR2505160028714,7,JOB250001712,0.2473
PPPNR2505160028714,8,JOB250001034,0.1993
PPPNR2505160028714,9,JOB250001641,0.1993
PPPNR2505160028714,10,JOB260003579,0.1799
PPPNR2505160028718,1,JOB250001042,0.5154
PPPNR2505160028718,2,JOB250002497,0.5154
PPPNR2505160028718,3,JOB250002053,0.5154
PPPNR2505160028718,4,JOB250002309,0.2787
PPPNR2505160028718,5,JOB250002054,0.278
PPPNR2505160028718,6,JOB250002305,0.2473
PPPNR2505160028718,7,JOB250001712,0.2473
PPPNR2505160028718,8,JOB250001034,0.1993
PPPNR2505160028718,9,JOB250001641,0.1993
PPPNR2505160028718,10,JOB260003579,0.1799
PPPNR2505160028720,1,JOB250001042,0.5154
PPPNR2505160028720,2,JOB250002497,0.5154
PPPNR2505160028720,3,JOB250002053,0.5154
PPPNR2505160028720,4,JOB250002309,0.2787
PPPNR2505160028720,5,JOB250002054,0.278
PPPNR2505160028720,6,JOB250002305,0.2473
PPPNR2505160028720,7,JOB250001712,0.2473
PPPNR2505160028720,8,JOB250001034,0.1993
PPPNR2505160028720,9,JOB250001641,0.1993
PPPNR2505160028720,10,JOB260003579,0.1799
PPPNR2505160028722,1,JOB250002774,0.31
PPPNR2505160028722,2,JOB250001263,0.3082
PPPNR2505160028722,3,JOB250002162,0.277
PPPNR2505160028722,4,JOB260003525,0.2325
PPPNR2505160028722,5,JOB250002117,0.1799
PPPNR2505160028722,6,NONREF000252,0.1676
PPPNR2505160028722,7,JOB250002721,0.1566
PPPNR2505160028722,8,JOB250002702,0.1562
PPPNR2505160028722,9,JOB250002744,0.1517
PPPNR2505160028722,10,JOB250002566,0.1515
PPPNR2505160028726,1,NONREF000291,0.2344
PPPNR2505160028726,2,JOB260003587,0.2034
PPPNR2505160028726,3,NONREF000107,0.2
PPPNR2505160028726,4,JOB250002826,0.1936
PPPNR2505160028726,5,JOB250002825,0.1936
PPPNR2505160028726,6,NONREF000288,0.1889
PPPNR2505160028726,7,NONREF000287,0.1889
PPPNR2505160028726,8,JOB260003630,0.1788
PPPNR2505160028726,9,NONREF000290,0.1702
PPPNR2505160028726,10,JOB260003542,0.1669
PPPNR2505160028728,1,JOB250001944,0.2513
PPPNR2505160028728,2,JOB250001415,0.2452
PPPNR2505160028728,3,JOB250001579,0.2218
PPPNR2505160028728,4,JOB250001539,0.2141
PPPNR2505160028728,5,JOB250001749,0.2141
PPPNR2505160028728,6,JOB250001513,0.2141
PPPNR2505160028728,7,NONREF000316,0.2141
PPPNR2505160028728,8,JOB250002146,0.2141
PPPNR2505160028728,9,JOB250002255,0.2141
